lt_dp_posx,lt_dp_posy,lt_dp_velx,lt_dp_vely,ball_posx,ball_posy,ball_posz,ball_vel_x,ball_vel_y,ball_rot_x,ball_rot_y,ball_rot_z,rt_gk_posx,rt_gk_posy,rt_gk_velx,rt_gk_vely,action_left,action_top_left,action_top,action_top_right,action_right,action_bottom_right,action_bottom,action_bottom_left,action_sprint,action_dribble,sel_action
0.463214963674545,0.026509813964367,0.008402502164245,0.000202855429961,0.732465445995331,0.021368518471718,0.167768120765686,0.045001745223999,-0.001270549255423,2.65523249254329E-06,-2.69778247456998E-05,0.001145819434896,0.512260913848877,0.023919450119138,0.001646140008233,0.000622854277026,0,0,0,0,1,0,0,0,1,0,12
0.463194608688355,0.027720298618078,0.007839413359761,0.000337579025654,0.709905564785004,0.020807649940252,0.484549671411514,0.050390057265759,-0.002228054450825,2.43049380515004E-05,1.00188879059715E-06,0.001887455000542,0.515926063060761,0.025863559916616,0.005249065347016,0.001358729205094,0,0,1,0,0,0,0,0,1,0,15
0.463183522224426,0.027790987864137,0.007821531966329,0.000481172028231,0.71172446012497,0.01220175344497,1.89756524562836,0.050533793866634,-0.003696538275108,2.3128781322157E-05,4.05767832489801E-06,0.001803521066904,0.51252293586731,0.024812238290906,0.001015733228996,0.00056382000912,0,0,0,0,1,0,0,0,1,1,16
0.462656676769257,0.025932062417269,0.006606649141759,0.000546765688341,0.679838120937347,0.019345849752426,0.211646303534508,0.0534358471632,-0.002444870769978,7.9227220339817E-06,-1.16367255031946E-05,0.002229385543615,0.511856019496918,0.020128551870585,0.002730594016612,0.000288098613964,0,1,0,0,0,0,0,0,1,0,12
0.462655991315842,0.025935601443052,0.006602792069316,0.000565958907828,0.673867464065552,0.025189621374011,0.240321815013885,0.052289709448814,-0.000213559687836,-6.16698298472329E-06,-1.4552756510966E-05,0.000806508236565,0.512535631656647,0.023580653592944,-0.000164088080055,0.002936398610473,0,0,0,0,0,1,0,0,1,0,18
0.462463706731796,0.034914094954729,0.002412016270682,0.002379572018981,0.80492776632309,0.006260851863772,1.72544360160828,0.046163622289896,-0.004686893895268,2.03947165573481E-05,8.82288361481187E-07,0.002439566189423,0.518948197364807,0.026039686053991,0.005093041807413,-5.8777593949344E-05,0,0,0,0,1,0,0,0,0,1,13
0.462414860725403,0.028314733877778,0.007502058520913,0.000314929930028,0.727862060070038,0.014951799064875,0.961763381958008,0.051307857036591,-0.003720227163285,1.846765371738E-06,3.47086461260915E-06,0.002396693918854,0.481692165136337,0.034223727881909,-0.003568718908355,0.002334540244192,0,0,0,0,0,0,0,0,1,0,12
0.462306141853332,0.02796471118927,0.00784011464566,0.000328994821757,0.724509716033935,0.018589882180095,0.448865860700607,0.053044453263283,-0.002406572224572,-2.89816239273932E-06,-2.75122306447884E-06,0.001453506411053,0.549139738082886,0.021939931437373,0.005858785938472,0.001258057309315,0,0,0,0,0,0,1,0,1,0,18
0.461746722459793,0.027658551931381,0.007604749407619,0.000449964078143,0.686666488647461,0.020770767703652,0.104631051421165,0.043671138584614,-0.001694360747933,1.9569137293729E-05,-4.46864069090225E-05,0.001524512306787,0.513051927089691,0.021725952625275,0.003044044366106,0.000317843892844,0,0,0,0,0,0,0,0,1,0,12
0.461681634187698,0.027690678834915,0.007588777225465,0.000522575806826,0.7220139503479,0.019552705809474,0.16061332821846,0.048602066934109,-0.002513275947422,-3.85070052288938E-06,-3.05555004160851E-05,0.002103332430124,0.515273451805115,0.025539893656969,0.005032735876739,0.001466987188905,0,0,0,0,1,0,0,0,1,1,13
0.461668729782105,0.027643125504255,0.007544545456767,0.000390196539229,0.705630719661713,0.018615402281284,0.938172876834869,0.051792711019516,-0.002725647296757,1.08952917798888E-05,2.16557259591355E-06,0.001975781982765,0.512242794036865,0.024448987096548,-0.000572204589844,5.74942423554603E-05,1,0,0,0,0,0,0,0,1,0,18
0.461641669273376,0.027644919231534,0.007542442064732,0.000410216860473,0.713859498500824,0.016407068818808,0.107895120978355,0.047632075846195,-0.00282883644104,9.53053313423879E-06,-3.91975263482891E-05,0.001879833987914,0.51591819524765,0.025175496935845,0.005425425246358,0.001303488039412,0,0,0,0,0,1,0,0,1,0,16
0.461063235998154,0.031678523868322,0.00080711703049,0.003444692119956,0.757884085178375,0.010740353725851,1.77901029586792,0.048144359141588,-0.004218749236315,2.03947165573481E-05,8.82288361481187E-07,0.002439566189423,0.514572858810425,0.025966603308916,0.003477054415271,0.000228779172176,0,0,0,0,1,0,0,0,1,1,15
0.46092563867569,0.027781425043941,0.007164705079049,0.000440543837612,0.710198879241943,0.01404489018023,0.877454221248627,0.05255388468504,-0.003593772649765,2.88204919343116E-05,-3.84248005502741E-06,0.001936549670063,0.484899252653122,0.033411111682654,-0.004492552950978,0.002899287268519,0,0,1,0,0,0,0,0,1,0,18
0.4607352912426,0.027903765439987,0.00753823434934,0.000438108399976,0.712943077087402,0.023360585793853,1.01485669612885,0.053389959037304,-0.001570857362822,2.61972036241787E-05,1.55103748511465E-06,0.001605030382052,0.54906690120697,0.022003462538123,0.005818465258926,0.001488419249654,0,0,0,0,0,1,0,0,1,0,1
0.460730016231537,0.027934206649661,0.007527715992183,0.000511630321853,0.706033408641815,0.029757274314761,0.911957621574402,0.052237704396248,0.000167379461345,-5.17904709340655E-07,2.90821026283083E-06,0.000887701869942,0.548795104026794,0.022691011428833,0.005630535073578,0.001655354979448,0,0,0,0,0,0,1,0,1,0,2
0.460359394550324,0.028721481561661,-0.001190284732729,0.000658664037474,0.830481112003326,0.022685881704092,0.127712711691856,0.039491258561611,-0.000867526861839,1.60466497618472E-05,-6.62179154460318E-05,0.000800896610599,0.476480722427368,0.036806739866734,-0.001536066294648,0.00093639496481,1,0,0,0,0,0,0,0,1,1,1
0.460149675607681,0.027558855712414,0.007234951946884,0.000484023941681,0.699593722820282,0.018274556845427,1.00234365463257,0.053096957504749,-0.002378637902439,2.87639541056706E-05,-2.36031610256759E-07,0.001352332415991,0.512614965438843,0.023222528398037,-0.001126177143306,0.000283207627945,0,0,0,1,0,0,0,0,1,0,18
0.460148423910141,0.027565827593207,0.007231796626002,0.000504386494868,0.712674736976624,0.019476674497128,0.146437615156174,0.05551640689373,-0.002033561933786,6.59405117175993E-08,-8.27935593861184E-07,0.001113195554353,0.548408806324005,0.021374946460128,0.005656831432134,0.001435773214325,0,0,0,1,0,0,0,0,1,0,18
0.460148304700851,0.027566451579332,0.007231445983052,0.000506211712491,0.695631802082062,0.020617080852389,0.861946523189545,0.052418705075979,-0.001745716086589,3.01925647363532E-05,-1.06141824289807E-05,0.001117329113185,0.548791885375977,0.021527661010623,0.005765873007476,0.001572878216393,0,0,1,0,0,0,0,0,1,0,18
0.460146397352219,0.027576604858041,0.007226186804473,0.000535899947863,0.709784030914307,0.023730881512165,0.123464748263359,0.048717986792326,-0.000745901081245,-1.01920022643753E-06,-2.73212335741846E-05,0.000607758178376,0.513181388378143,0.023734141141176,-0.002189243445173,0.000737586116884,0,0,0,0,0,0,0,1,1,0,8
0.459932148456574,0.026737919077277,0.008132878690958,0.000152348336997,0.721997380256653,0.013879052363336,0.161321938037872,0.046135801821947,-0.003057026769966,-7.43897589927656E-06,-2.44401380768977E-05,0.001766879344359,0.511854588985443,0.022722695022822,0.001954681705683,-0.000359239202226,0,0,0,0,0,0,1,0,1,0,18
0.459423869848251,0.028865337371826,0.002934301504865,0.001906806719489,0.708795666694641,0.014733436517418,1.73994028568268,0.050270881503821,-0.00370946736075,2.03947165573481E-05,8.82288361481187E-07,0.002439566189423,0.512873470783234,0.025527225807309,-0.001558836782351,0.00071414350532,0,0,0,0,0,0,1,0,1,1,5
0.459245681762695,0.027822786942124,0.00722723826766,0.000530224642716,0.707044661045074,0.02502278611064,0.603024840354919,0.054783970117569,-0.000717659189831,1.63932982104598E-05,4.35021729572327E-06,0.000833374797367,0.511833786964417,0.022994304075837,0.001355479704216,-0.000232714781305,0,1,0,0,0,0,0,0,1,0,9
0.459244519472122,0.02782885171473,0.007224082946777,0.000547963485587,0.701869606971741,0.02723148278892,0.907076776027679,0.053830318152905,-4.30828768003266E-05,2.23779625230236E-05,5.80685309614637E-06,0.000552522076759,0.511834144592285,0.022622358053923,0.0020567108877,-0.000100358251075,0,0,0,1,0,0,0,0,1,0,4
0.459168583154678,0.027949841693044,5.09505080117378E-05,1.03401689557359E-05,0.789187669754028,0.023551031947136,0.132093444466591,0.045745737850666,-0.000958681805059,2.07390748983016E-05,-3.67327993444633E-05,0.000947775901295,0.47826486825943,0.035760760307312,-0.002672613365576,0.001475462922826,0,0,1,0,0,0,0,0,1,1,1
0.459034442901611,0.02789425291121,0.001025773584843,0.000178526897798,0.74262923002243,0.02441330999136,0.18582820892334,0.047562502324581,-0.000743907876313,2.07390748983016E-05,-3.67327993444633E-05,0.000947775901295,0.481115609407425,0.034197252243757,-0.004093041177839,0.002265487331897,0,0,1,0,0,0,0,0,1,1,11
0.458902329206467,0.030195072293282,-0.003676225198433,0.000851899909321,0.86655604839325,0.021901305764914,0.11201074719429,0.033482369035483,-0.000712328706868,4.68674807052594E-06,-0.000125492268126,0.000445890298579,0.47526878118515,0.037474226206541,-0.001087982556783,0.000570120289922,1,0,0,0,0,0,0,0,1,1,17
0.458715230226517,0.027472957968712,0.006910632830113,0.00059054227313,0.682646811008453,0.031293675303459,0.529049813747406,0.052441406995058,0.000595715129748,2.64270947809564E-05,3.40419069289055E-06,0.001011276384816,0.513574779033661,0.025261867791414,0.003884820267558,0.002102247206494,0,0,0,0,0,0,1,0,0,0,16
0.458293795585632,0.026794141158462,0.007828543893993,0.000428126746556,0.713297545909882,0.015117099508643,0.459373354911804,0.051698703318834,-0.003498426871374,1.78267055161996E-06,-7.56069312046748E-07,0.002337760059163,0.514502048492432,0.024495741352439,0.00489319069311,0.001627263845876,0,0,0,0,1,0,0,0,1,1,18
0.457812398672104,0.02770620957017,0.006922904402018,0.000525975367054,0.688548028469086,0.018346792086959,1.15347039699554,0.053714815527201,-0.002532319864258,1.17201470857253E-05,6.16033139522187E-06,0.001475131255575,0.512704133987427,0.024055520072579,-0.002795107197016,0.000882918771822,0,0,0,1,0,0,0,0,1,0,16
0.457380026578903,0.027354903519154,0.006602090783417,0.000569894560613,0.681372761726379,0.016389328986406,0.119302541017532,0.054601848125458,-0.003444657195359,1.96856381080579E-05,-4.02228806706262E-06,0.002118127886206,0.514509558677673,0.023766580969095,0.005145634058863,0.001519875717349,0,0,0,0,0,0,1,0,1,0,2
0.456586360931397,0.027451135218144,0.004458965733647,0.000632105453406,0.692767441272736,0.025118578225374,0.143791496753693,0.057070001959801,-0.000810313562397,2.35442676057573E-05,-1.33652229123982E-05,0.001043672556989,0.485123068094254,0.031842447817326,-0.004979100078344,0.002777067013085,0,0,0,0,0,0,0,0,1,1,3
0.456450462341309,0.027599234133959,0.006601389497519,0.000571890908759,0.683745265007019,0.020132640376687,0.202593773603439,0.055469620972872,-0.002284973394126,1.795341813704E-05,8.40965810766647E-07,0.001577249495313,0.515732049942017,0.024514833465219,-0.006013407371938,0.002089984016493,0,0,0,0,0,0,0,0,1,0,16
0.456445008516312,0.027599049732089,0.006603493355215,0.00056296447292,0.673084318637848,0.01816125959158,0.409993231296539,0.053247887641192,-0.002767833415419,-8.078698101599E-07,-4.0623699533171E-06,0.001693600090221,0.511790454387665,0.023439096286893,-0.001710302662104,0.002431954955682,0,0,0,0,0,0,0,1,1,0,7
0.456444799900055,0.027600107714534,0.006602441426367,0.000568696763366,0.676773428916931,0.017826350405812,1.19521021842957,0.054036799818277,-0.002327716443688,-3.17215403811133E-06,3.13847976940451E-06,0.00083744386211,0.511690378189087,0.020986897870898,0.001439276849851,-5.16193313160329E-06,0,0,1,0,0,0,0,0,1,0,2
0.456444680690765,0.027600575238466,0.006601740140468,0.000571234966628,0.665609121322632,0.018660353496671,0.729440450668335,0.051765125244856,-0.002114685252309,3.43345345754642E-05,-1.09489765236503E-05,0.000875708938111,0.512496113777161,0.023515719920397,-0.000801507150754,0.002512378618121,0,0,0,0,0,1,0,0,0,0,11
0.456444472074509,0.027601636946201,0.006600688677281,0.000576995778829,0.681352317333221,0.022582080215216,0.342018365859985,0.055010791867972,-0.001583987032063,2.80028289125767E-05,-9.98988434730563E-06,0.001357908826321,0.512555480003357,0.024005405604839,0.0024683335796,0.002529147779569,0,0,0,0,0,1,0,0,1,0,10
0.456443756818771,0.027605049312115,0.006596831604838,0.000595533114392,0.686625897884369,0.030484898015857,0.587567329406738,0.05614360421896,0.000748644408304,2.66732367890654E-05,6.45632781015593E-06,0.000536025909241,0.512701332569122,0.023510821163654,-0.003471444593742,0.000930887646973,0,0,0,1,0,0,0,0,1,0,3
0.456438988447189,0.025367977097631,0.006375593133271,0.000590713403653,0.625270187854767,0.021519595757127,0.371686816215515,0.055985298007727,-0.001832728390582,7.9227220339817E-06,-1.16367255031946E-05,0.002229385543615,0.511996626853943,0.019817367196083,-0.003521231934428,0.000869628915098,0,0,0,0,0,1,0,0,1,0,2
0.456438988447189,0.025367977097631,0.006375593133271,0.000590713403653,0.620521545410156,0.025298543274403,0.403128415346146,0.054669138044119,2.39098626479972E-05,-6.16698298472329E-06,-1.4552756510966E-05,0.000806508236565,0.514761090278626,0.021147841587663,-0.00516596948728,0.002433566376567,1,0,0,0,0,0,0,0,1,0,6
0.456045299768448,0.027233116328716,0.006277421023697,0.000591740070377,0.658527851104736,0.022820813581348,0.589046955108643,0.052616655826569,-0.001744186272845,2.43049380515004E-05,1.00188879059715E-06,0.001887455000542,0.51228255033493,0.023771008476615,0.001019590068609,0.002834357786924,0,0,0,1,0,0,0,0,1,0,3
0.456045150756836,0.027233727276325,0.006276018451899,0.000597843143623,0.660172164440155,0.015739284455776,1.71732139587402,0.052833043038845,-0.003338606329635,2.3128781322157E-05,4.05767832489801E-06,0.001803521066904,0.514327764511108,0.023944845423102,-0.004989960696548,0.001652916660532,0,0,0,0,1,0,0,0,1,1,13
0.455997169017792,0.027704115957022,0.005915802437812,0.000732452434022,0.675499320030212,0.018419498577714,0.983007788658142,0.053686257451773,-0.003148814663291,1.846765371738E-06,3.47086461260915E-06,0.002396693918854,0.485151946544647,0.031751863658428,-0.005355858244002,0.003024179954082,0,0,0,0,0,1,0,0,1,0,14
0.455460518598556,0.026146011427045,0.006937630008906,0.000437053182395,0.667319357395172,0.014233661815524,1.24219465255737,0.049949526786804,-0.003396942745894,-1.27851553770597E-05,8.85365079739131E-06,0.001927476143464,0.54524838924408,0.020045951008797,0.00408011302352,0.00214365683496,0,0,0,1,0,0,0,0,1,0,11
0.45545819401741,0.026159660890699,0.006929565686733,0.000488615478389,0.683495223522186,0.022624149918556,0.214428395032883,0.053305916488171,-0.001187943271361,4.58169097328209E-06,-4.58198155683931E-06,0.00125154084526,0.513481616973877,0.023147726431489,-0.004495242144912,0.001407981500961,0,0,0,0,1,0,0,0,1,0,11
0.455260008573532,0.026573048904538,0.007248626090586,0.000388057611417,0.686206161975861,0.015688236802816,0.828465044498444,0.051507413387299,-0.003223893698305,-1.23413919936866E-05,-1.31494416564237E-05,0.002040954539552,0.511565864086151,0.020965615287423,0.002872943878174,0.000353421317413,0,0,0,0,0,1,0,0,0,0,6
0.455259084701538,0.026579033583403,0.00724652223289,0.0004055397294,0.704373180866241,0.01511269621551,0.115969866514206,0.054823763668537,-0.003403660841286,1.59051865011861E-07,-3.28553255712904E-07,0.002047105459496,0.512364387512207,0.023382898420096,-0.002789848018438,0.000914660340641,0,0,0,0,0,0,0,1,0,0,18
0.455253958702087,0.026610089465976,0.00723284855485,0.000496344116982,0.703649461269379,0.025820491835475,0.401363790035248,0.054846681654453,-0.000119150179671,2.10112903005211E-05,-1.08858557723579E-05,0.00046378938714,0.545761168003082,0.021273883059621,0.004425819963217,0.001917173387483,0,0,0,0,0,1,0,0,1,0,3
0.455155432224274,0.027485571801663,0.006279174238443,0.000584496243391,0.670370817184448,0.020841185003519,0.579097032546997,0.055513978004456,-0.002055042190477,-2.89816239273932E-06,-2.75122306447884E-06,0.001453506411053,0.544413864612579,0.020124934613705,0.002740411087871,0.00257902732119,0,0,0,0,0,1,0,0,1,0,7
0.455119132995606,0.027502190321684,0.005915936082602,0.000750676321331,0.657507658004761,0.018197719007731,1.60407090187073,0.052563779056072,-0.003156351158395,2.03947165573481E-05,8.82288361481187E-07,0.002439566189423,0.516972064971924,0.024073999375105,-0.007043866440654,0.002414857968688,0,0,0,0,0,0,1,0,1,1,11
0.454831719398499,0.027120672166348,0.006114384625107,0.000594477925915,0.652787029743195,0.021123412996531,0.93577629327774,0.054163653403521,-0.002234284300357,1.08952917798888E-05,2.16557259591355E-06,0.001975781982765,0.515333414077759,0.023518849164248,-0.006127006839961,0.001900332979858,0,0,0,0,0,0,1,0,1,0,1
0.454805672168732,0.027114452794194,0.006114384625107,0.0005939930561,0.656549453735352,0.017436698079109,0.907334327697754,0.055024676024914,-0.003139965469018,2.88204919343116E-05,-3.84248005502741E-06,0.001936549670063,0.489498406648636,0.030376492068172,-0.008017526008189,0.004261104855686,0,0,1,0,0,0,0,0,1,0,10
0.454805672168732,0.027114452794194,0.006114384625107,0.0005939930561,0.669002771377564,0.021989434957504,0.196856707334518,0.057942774146795,-0.002267090138048,-9.32210014070733E-07,-6.80173934597406E-06,0.00229254225269,0.512024164199829,0.023319305852056,0.000495419779327,0.002985108876601,0,0,0,0,1,0,0,0,1,1,5
0.454805672168732,0.027114452794194,0.006114384625107,0.0005939930561,0.641296684741974,0.02237418293953,0.150046542286873,0.04648407548666,-0.001429630094208,2.05526521313004E-05,-3.99921591451857E-05,0.001562035526149,0.512065470218658,0.021485628560186,-0.002315815770999,0.000598114100285,0,0,0,0,0,0,0,0,1,0,14
0.454805672168732,0.027114452794194,0.006114384625107,0.0005939930561,0.664322793483734,0.019115110859275,0.142817169427872,0.050861138850451,-0.002479937160388,1.04313085103058E-05,-3.49391011695843E-05,0.001916989451274,0.511938273906708,0.023180989548564,0.0014925703872,0.002699748147279,0,0,1,0,0,0,0,0,1,0,6
0.454501032829285,0.030783753842115,-0.005556711927056,0.000313138560159,0.897734820842743,0.021248744800687,0.109192125499249,0.029530167579651,-0.000609194743447,-4.4248722588236E-06,-0.000161893607583,0.000143334968016,0.475777983665466,0.037846729159355,0.00292200432159,0.00019587634597,1,0,0,0,0,0,0,0,1,1,6
0.453900456428528,0.027365624904633,0.006115787196904,0.000587576301768,0.65276288986206,0.029463773593307,0.91340833902359,0.054570265114307,0.00045260891784,-5.17904709340655E-07,2.90821026283083E-06,0.000887701869942,0.544221937656403,0.020678143948317,0.00270254467614,0.002603496657684,0,0,0,0,1,0,0,0,1,0,7
0.453900456428528,0.027365624904633,0.006115787196904,0.000587576301768,0.65845662355423,0.024735152721405,1.00009036064148,0.055865988135338,-0.00112963328138,2.61972036241787E-05,1.55103748511465E-06,0.001605030382052,0.544351696968079,0.020055016502738,0.00278388755396,0.002628964139149,0,0,0,0,0,1,0,0,1,0,12
0.453583985567093,0.026995910331607,0.006114384625107,0.000593964534346,0.654239773750305,0.024486649781466,0.257096409797668,0.057801365852356,-0.000668131920975,-1.15795145916309E-07,-4.63148580820416E-06,0.000660796999,0.517848432064056,0.022162262350321,-0.007554012350738,0.002543578390032,0,0,0,0,0,0,0,1,1,0,18
0.453583985567093,0.026995910331607,0.006114384625107,0.000593964534346,0.655969262123108,0.02138844691217,0.305433750152588,0.058202832937241,-0.001758377999067,6.59405117175993E-08,-8.27935593861184E-07,0.001113195554353,0.543984115123749,0.01939320191741,0.002288467716426,0.002682251855731,0,0,0,1,0,0,0,0,1,0,13
0.453583985567093,0.026995910331607,0.006114384625107,0.000593964534346,0.645405888557434,0.020510910078883,0.976504743099213,0.05556034296751,-0.002059788675979,2.87639541056706E-05,-2.36031610256759E-07,0.001352332415991,0.516251802444458,0.022090880200267,-0.006626283284277,0.002106068888679,0,0,0,1,0,0,0,0,1,0,4
0.453583985567093,0.026995910331607,0.006114384625107,0.000593964534346,0.642153978347778,0.022237209603191,0.905666291713715,0.054806455969811,-0.001465473440476,3.01925647363532E-05,-1.06141824289807E-05,0.001117329113185,0.544144451618195,0.019511083140969,0.00269763614051,0.002666994230822,0,0,0,0,0,1,0,0,1,0,3
0.452681988477707,0.027248376980424,0.006115787196904,0.000587462214753,0.6511190533638,0.025631092488766,0.646277844905853,0.057364869862795,-0.000472072453704,1.63932982104598E-05,4.35021729572327E-06,0.000833374797367,0.513210356235504,0.022600289434195,-0.004541172645986,0.00133461644873,0,0,0,0,0,0,0,1,1,0,2
0.452681988477707,0.027248376980424,0.006115787196904,0.000587462214753,0.646939337253571,0.027196751907468,0.8819340467453,0.056316893547773,0.000130775530124,2.23779625230236E-05,5.80685309614637E-06,0.000552522076759,0.512605667114258,0.02234148606658,-0.004035234451294,0.001093388767913,0,0,0,0,1,0,0,0,1,0,4
0.452465444803238,0.026399100199342,0.006614712998271,0.000504785741214,0.674378335475922,0.016816712915897,0.120838090777397,0.054251454770565,-0.003023545024917,-4.15382965002209E-06,6.08073875696391E-08,0.001940365880728,0.512656688690185,0.022505488246679,-0.003982291556895,0.001165085472167,0,0,0,0,0,0,0,1,1,0,7
0.45236086845398,0.026877054944635,0.006114384625107,0.0005939360708,0.629168033599854,0.030540766194463,0.580565214157105,0.054783917963505,0.00094850291498,2.64270947809564E-05,3.40419069289055E-06,0.001011276384816,0.51190847158432,0.022590655833483,-0.001312003470957,0.003261771518737,0,0,0,0,0,0,1,0,0,0,11
0.451453566551209,0.027132377028465,0.006116137839854,0.000587205577176,0.633709788322449,0.020722409710288,1.05416357517242,0.056253489106894,-0.002179033355787,1.17201470857253E-05,6.16033139522187E-06,0.001475131255575,0.517983257770538,0.022399783134461,-0.008166537620127,0.002541995607317,0,0,0,0,0,1,0,0,1,0,4
0.451168060302734,0.026764288544655,0.006368931382895,0.000619118276518,0.634434342384338,0.025775399059057,0.32796436548233,0.059921003878117,-0.000466892000986,2.35442676057573E-05,-1.33652229123982E-05,0.001043672556989,0.491967409849167,0.028151473030448,-0.009742204099894,0.004912848584354,0,0,0,0,0,0,0,0,1,0,17
0.451168060302734,0.026764288544655,0.006368931382895,0.000619118276518,0.625584661960602,0.019588505849242,0.272803783416748,0.057277694344521,-0.002891861367971,1.96856381080579E-05,-4.02228806706262E-06,0.002118127886206,0.511024296283722,0.021562092006207,0.000804662704468,0.002868195530027,0,0,0,0,0,0,1,0,1,0,10
0.451144695281982,0.026298116892576,0.00629004323855,0.000532306556124,0.660531103610992,0.018363770097494,0.578222572803497,0.054105389863253,-0.002928867703304,1.78267055161996E-06,-7.56069312046748E-07,0.002337760059163,0.51141482591629,0.022197501733899,0.000300477520796,0.002906610490754,0,0,0,0,1,0,0,0,1,1,12
0.450237512588501,0.027013877406716,0.006370684597641,0.00061193149304,0.627083241939545,0.022226182743907,0.321382820606232,0.058163408190012,-0.001854226342402,1.795341813704E-05,8.40965810766647E-07,0.001577249495313,0.523959159851074,0.02173775061965,-0.01064714230597,0.00347704696469,0,0,0,0,0,0,0,0,0,0,13
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.618726372718811,0.020745515823364,0.499071627855301,0.05575218051672,-0.002352520823479,-8.078698101599E-07,-4.0623699533171E-06,0.001693600090221,0.51405668258667,0.021339701488614,-0.004668095614761,0.002230268903077,0,0,1,0,0,0,0,0,1,0,8
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.629288017749786,0.029637973755598,0.600650370121002,0.058845423161984,0.00096830149414,2.66732367890654E-05,6.45632781015593E-06,0.000536025909241,0.518655061721802,0.021867098286748,-0.008785374462605,0.002504008123651,0,1,0,0,0,0,0,0,1,0,4
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.612811505794525,0.02069197781384,0.762520253658295,0.054092776030302,-0.00193104473874,3.43345345754642E-05,-1.09489765236503E-05,0.000875708938111,0.515276432037354,0.021351173520088,-0.005771833471954,0.002486483426765,0,0,0,0,0,1,0,0,0,0,16
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.625168561935425,0.023989468812943,0.46642342209816,0.057657144963741,-0.001188434660435,2.80028289125767E-05,-9.98988434730563E-06,0.001357908826321,0.51241260766983,0.021467357873917,-0.002225006232038,0.002118502976373,0,0,0,0,0,1,0,0,1,0,0
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.621611535549164,0.020080568268895,1.07766783237457,0.056580308824778,-0.002161249285564,-3.17215403811133E-06,3.13847976940451E-06,0.00083744386211,0.513064622879028,0.020555857568979,-0.004617256112397,0.001244624843821,0,0,0,1,0,0,0,0,1,0,3
0.450231552124023,0.027015535160899,0.006370684597641,0.000611674855463,0.620670080184937,0.021290231496096,0.912967801094055,0.056265588849783,-0.002520122332498,1.846765371738E-06,3.47086461260915E-06,0.002396693918854,0.492491692304611,0.02782940864563,-0.010083353146911,0.00505798170343,0,0,0,0,0,1,0,0,1,0,13
0.449838250875473,0.026631928980351,0.00687837600708,0.000668227963615,0.606228888034821,0.018907558172941,1.44087719917297,0.055341519415379,-0.00295544648543,2.3128781322157E-05,4.05767832489801E-06,0.001803521066904,0.521642804145813,0.0215711183846,-0.00993013381958,0.00314494362101,0,1,0,0,0,0,0,0,1,1,5
0.449838250875473,0.026631928980351,0.00687837600708,0.000668227963615,0.604842007160187,0.024334315210581,0.601963102817535,0.055029347538948,-0.001224910607561,2.43049380515004E-05,1.00188879059715E-06,0.001887455000542,0.513506174087524,0.021163647994399,-0.004030676558614,0.002291014418006,0,0,0,1,0,0,0,0,1,0,16
0.449582010507584,0.02467579767108,0.007366783451289,0.001250899047591,0.568065524101257,0.023057287558913,0.412900865077972,0.058734707534313,-0.001167183276266,7.9227220339817E-06,-1.16367255031946E-05,0.002229385543615,0.518005907535553,0.018245711922646,-0.008824292570353,0.002452260581777,0,0,0,0,1,0,0,0,1,0,6
0.449582010507584,0.02467579767108,0.007366783451289,0.001250899047591,0.564712584018707,0.025157567113638,0.44063600897789,0.057239953428507,0.000289365794742,-6.16698298472329E-06,-1.4552756510966E-05,0.000806508236565,0.522323608398438,0.018224881961942,-0.010191342793405,0.003470573108643,0,0,0,0,1,0,0,0,1,0,1
0.449087142944336,0.025644784793258,0.006129811983556,0.000520956004038,0.616375505924225,0.017439145594835,1.11800968647003,0.05219416692853,-0.002962294267491,-1.27851553770597E-05,8.85365079739131E-06,0.001927476143464,0.543351113796234,0.017396744340658,-0.00105254794471,0.002822023350745,0,0,0,1,0,0,0,0,1,0,16
0.449087142944336,0.025644784793258,0.006129811983556,0.000520956004038,0.629095792770386,0.02365673519671,0.362219721078873,0.0557731539011,-0.000837174418848,4.58169097328209E-06,-4.58198155683931E-06,0.00125154084526,0.520361185073853,0.021023381501436,-0.009588634595275,0.002910859882832,0,0,0,0,1,0,0,0,1,1,18
0.448946744203568,0.026891557499766,0.006880479864776,0.000660271150991,0.603843033313751,0.021088341251016,1.3666375875473,0.05504771694541,-0.002557263709605,2.03947165573481E-05,8.82288361481187E-07,0.002439566189423,0.526110053062439,0.021042097359896,-0.011354334652424,0.003634842345491,0,0,0,0,0,0,1,0,1,1,16
0.448946744203568,0.026891557499766,0.006880479864776,0.000660271150991,0.61366593837738,0.022724833339453,0.608706772327423,0.058204088360071,-0.001667448319495,-2.89816239273932E-06,-2.75122306447884E-06,0.001453506411053,0.544085204601288,0.017410492524505,-0.001981679117307,0.002259058877826,0,0,0,0,0,1,0,0,1,0,0
0.448680073022842,0.026086451485753,0.006128409411758,0.000528912816662,0.6336430311203,0.018699986860156,0.892569243907928,0.053884189575911,-0.002742079319432,-1.23413919936866E-05,-1.31494416564237E-05,0.002040954539552,0.511135995388031,0.02069653943181,-0.002969713881612,0.000640678626951,0,0,0,0,0,1,0,0,0,0,0
